uid,response_no,unix_time,response
user24,16,1610513791174,"{""phase"": ""TEST"", ""expr"": ""E035_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4202}"
user24,17,1610513795911,"{""phase"": ""TEST"", ""expr"": ""E094_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4736}"
user24,18,1610513800833,"{""phase"": ""TEST"", ""expr"": ""E093_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4920}"
user24,19,1610513806264,"{""phase"": ""TEST"", ""expr"": ""E095_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5429}"
user24,20,1610513812855,"{""phase"": ""TEST"", ""expr"": ""E099_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 6588}"
user24,21,1610513817660,"{""phase"": ""TEST"", ""expr"": ""E063_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4804}"
user24,22,1610513826485,"{""phase"": ""TEST"", ""expr"": ""E071_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 8823}"
user24,23,1610513831848,"{""phase"": ""TEST"", ""expr"": ""E026_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5362}"
user24,24,1610513837272,"{""phase"": ""TEST"", ""expr"": ""E040_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 5423}"
user24,25,1610513845799,"{""phase"": ""TEST"", ""expr"": ""E080_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 8524}"
user24,26,1610513850494,"{""phase"": ""TEST"", ""expr"": ""E022_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4693}"
user24,27,1610513854775,"{""phase"": ""TEST"", ""expr"": ""E086_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4279}"
user24,28,1610513860134,"{""phase"": ""TEST"", ""expr"": ""E002_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5358}"
user24,29,1610513866308,"{""phase"": ""TEST"", ""expr"": ""E010_CW"", ""c1_confidence"": 0, ""c2_confidence"": 0, ""rt"": 6173}"
user24,30,1610513871199,"{""phase"": ""TEST"", ""expr"": ""E038_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4888}"
user24,31,1610513876025,"{""phase"": ""TEST"", ""expr"": ""E074_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4824}"
user24,32,1610513880985,"{""phase"": ""TEST"", ""expr"": ""E069_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4957}"
user24,33,1610513886938,"{""phase"": ""TEST"", ""expr"": ""E090_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5952}"
user24,34,1610513891868,"{""phase"": ""TEST"", ""expr"": ""E012_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4929}"
user25,2,1610513777104,"{""phase"": ""TEST"", ""expr"": ""E021_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 1, ""rt"": 12262}"
user25,3,1610513780382,"{""phase"": ""TEST"", ""expr"": ""E092_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 1, ""rt"": 3275}"
user25,4,1610513783855,"{""phase"": ""TEST"", ""expr"": ""E030_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3471}"
user25,5,1610513787213,"{""phase"": ""TEST"", ""expr"": ""E097_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3355}"
user25,6,1610513790782,"{""phase"": ""TEST"", ""expr"": ""E029_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3565}"
user25,7,1610513795014,"{""phase"": ""TEST"", ""expr"": ""E073_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 4230}"
user25,8,1610513798710,"{""phase"": ""TEST"", ""expr"": ""E067_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3694}"
user25,9,1610513802550,"{""phase"": ""TEST"", ""expr"": ""E053_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 3838}"
user25,10,1610513805277,"{""phase"": ""TEST"", ""expr"": ""E070_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 1, ""rt"": 2726}"
user25,11,1610513808117,"{""phase"": ""TEST"", ""expr"": ""E038_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 2838}"
user25,12,1610513811943,"{""phase"": ""TEST"", ""expr"": ""E035_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 3823}"
user25,13,1610513815670,"{""phase"": ""TEST"", ""expr"": ""E009_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3725}"
user25,14,1610513819591,"{""phase"": ""TEST"", ""expr"": ""E022_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3920}"
user25,15,1610513823087,"{""phase"": ""TEST"", ""expr"": ""E031_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3494}"
user25,16,1610513828736,"{""phase"": ""TEST"", ""expr"": ""E008_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 5647}"
user25,17,1610513833320,"{""phase"": ""TEST"", ""expr"": ""E078_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 4582}"
user25,18,1610513836207,"{""phase"": ""TEST"", ""expr"": ""E037_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 2885}"
user25,19,1610513839416,"{""phase"": ""TEST"", ""expr"": ""E095_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 3206}"
user25,20,1610513843344,"{""phase"": ""TEST"", ""expr"": ""E019_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3926}"
user25,21,1610513847598,"{""phase"": ""TEST"", ""expr"": ""E006_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 4252}"
user25,22,1610513850806,"{""phase"": ""TEST"", ""expr"": ""E066_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 3206}"
user25,23,1610513853663,"{""phase"": ""TEST"", ""expr"": ""E100_CW"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 2855}"
user25,24,1610513857750,"{""phase"": ""TEST"", ""expr"": ""E063_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 4086}"
user25,25,1610513861104,"{""phase"": ""TEST"", ""expr"": ""E090_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 3351}"
user25,26,1610513867813,"{""phase"": ""TEST"", ""expr"": ""E049_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 6707}"
user25,27,1610513871541,"{""phase"": ""TEST"", ""expr"": ""E082_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 3726}"
user25,28,1610513875037,"{""phase"": ""TEST"", ""expr"": ""E065_real"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3494}"
user25,29,1610513878965,"{""phase"": ""TEST"", ""expr"": ""E080_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 1, ""rt"": 3927}"
user25,30,1610513882797,"{""phase"": ""TEST"", ""expr"": ""E026_real"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 3830}"
user25,31,1610513887069,"{""phase"": ""TEST"", ""expr"": ""E072_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 4270}"
user25,32,1610513890078,"{""phase"": ""TEST"", ""expr"": ""E039_CW"", ""c1_confidence"": 1, ""c2_confidence"": 1, ""rt"": 3007}"
user25,33,1610513893821,"{""phase"": ""TEST"", ""expr"": ""E004_real"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3742}"
user25,34,1610513897702,"{""phase"": ""TEST"", ""expr"": ""E028_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3879}"
user26,2,1610513911014,"{""phase"": ""TEST"", ""expr"": ""E033_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 2, ""rt"": 3353}"
user26,3,1610513914208,"{""phase"": ""TEST"", ""expr"": ""E081_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 2, ""rt"": 3191}"
user26,4,1610513916713,"{""phase"": ""TEST"", ""expr"": ""E029_CW"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 2503}"
user26,5,1610513918960,"{""phase"": ""TEST"", ""expr"": ""E068_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 2245}"
user26,6,1610513922022,"{""phase"": ""TEST"", ""expr"": ""E060_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 3, ""rt"": 3058}"
user26,7,1610513926263,"{""phase"": ""TEST"", ""expr"": ""E008_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4239}"
user26,8,1610513930254,"{""phase"": ""TEST"", ""expr"": ""E019_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 2, ""rt"": 3987}"
user26,9,1610513932710,"{""phase"": ""TEST"", ""expr"": ""E065_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 2455}"
user26,10,1610513935631,"{""phase"": ""TEST"", ""expr"": ""E100_CW"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 2919}"
user26,11,1610513939134,"{""phase"": ""TEST"", ""expr"": ""E013_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3501}"
user26,12,1610513942846,"{""phase"": ""TEST"", ""expr"": ""E089_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 2, ""rt"": 3710}"
user26,13,1610513945350,"{""phase"": ""TEST"", ""expr"": ""E050_CW"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 2502}"
user26,14,1610513953710,"{""phase"": ""TEST"", ""expr"": ""E006_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 2, ""rt"": 8359}"
user26,15,1610513957238,"{""phase"": ""TEST"", ""expr"": ""E045_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3525}"
user26,16,1610513960581,"{""phase"": ""TEST"", ""expr"": ""E031_real"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3342}"
user26,17,1610513964214,"{""phase"": ""TEST"", ""expr"": ""E025_CW"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 3632}"
user26,18,1610513967279,"{""phase"": ""TEST"", ""expr"": ""E086_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3064}"
user26,19,1610513970270,"{""phase"": ""TEST"", ""expr"": ""E030_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 2990}"
user26,20,1610513974662,"{""phase"": ""TEST"", ""expr"": ""E017_CW"", ""c1_confidence"": 1, ""c2_confidence"": 2, ""rt"": 4390}"
user26,21,1610513977935,"{""phase"": ""TEST"", ""expr"": ""E046_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3270}"
user26,22,1610513981134,"{""phase"": ""TEST"", ""expr"": ""E026_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3198}"
user26,23,1610513985119,"{""phase"": ""TEST"", ""expr"": ""E035_real"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3983}"
user26,24,1610513988534,"{""phase"": ""TEST"", ""expr"": ""E099_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3413}"
user26,25,1610513992590,"{""phase"": ""TEST"", ""expr"": ""E003_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 2, ""rt"": 4055}"
user26,26,1610513996942,"{""phase"": ""TEST"", ""expr"": ""E076_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4350}"
user26,27,1610514000287,"{""phase"": ""TEST"", ""expr"": ""E077_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3344}"
user26,28,1610514003710,"{""phase"": ""TEST"", ""expr"": ""E018_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3421}"
user26,29,1610514009271,"{""phase"": ""TEST"", ""expr"": ""E042_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5559}"
user26,30,1610514013846,"{""phase"": ""TEST"", ""expr"": ""E087_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 1, ""rt"": 4573}"
user26,31,1610514017871,"{""phase"": ""TEST"", ""expr"": ""E023_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4023}"
user26,32,1610514021414,"{""phase"": ""TEST"", ""expr"": ""E090_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3541}"
user26,33,1610514025814,"{""phase"": ""TEST"", ""expr"": ""E073_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4399}"
user26,34,1610514030294,"{""phase"": ""TEST"", ""expr"": ""E097_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4479}"
user27,2,1610514092081,"{""phase"": ""TEST"", ""expr"": ""E034_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 47825}"
user27,3,1610514096353,"{""phase"": ""TEST"", ""expr"": ""E087_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 1, ""rt"": 4269}"
user27,4,1610514099073,"{""phase"": ""TEST"", ""expr"": ""E047_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 0, ""rt"": 2719}"
user27,5,1610514103087,"{""phase"": ""TEST"", ""expr"": ""E009_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4011}"
user27,6,1610514108014,"{""phase"": ""TEST"", ""expr"": ""E053_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 4923}"
user27,7,1610514114677,"{""phase"": ""TEST"", ""expr"": ""E051_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 6657}"
user27,8,1610514118751,"{""phase"": ""TEST"", ""expr"": ""E095_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 3, ""rt"": 4069}"
user27,9,1610514121974,"{""phase"": ""TEST"", ""expr"": ""E097_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 3, ""rt"": 3222}"
user27,10,1610514124035,"{""phase"": ""TEST"", ""expr"": ""E014_real"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 2058}"
user27,11,1610514125855,"{""phase"": ""TEST"", ""expr"": ""E046_CW"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 1818}"
user27,12,1610514128086,"{""phase"": ""TEST"", ""expr"": ""E069_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 2230}"
user27,13,1610514130503,"{""phase"": ""TEST"", ""expr"": ""E042_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 1, ""rt"": 2415}"
user27,14,1610514132750,"{""phase"": ""TEST"", ""expr"": ""E037_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 2246}"
user27,15,1610514134894,"{""phase"": ""TEST"", ""expr"": ""E081_CW"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 2142}"
user27,16,1610514137240,"{""phase"": ""TEST"", ""expr"": ""E017_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 2344}"
user27,17,1610514139158,"{""phase"": ""TEST"", ""expr"": ""E089_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 1915}"
user27,18,1610514142270,"{""phase"": ""TEST"", ""expr"": ""E099_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 3111}"
user27,19,1610514146559,"{""phase"": ""TEST"", ""expr"": ""E038_CW"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 4287}"
user27,20,1610514149358,"{""phase"": ""TEST"", ""expr"": ""E076_CW"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 2798}"
user27,21,1610514151326,"{""phase"": ""TEST"", ""expr"": ""E035_CW"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 1967}"
user27,22,1610514153030,"{""phase"": ""TEST"", ""expr"": ""E083_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 1702}"
user27,23,1610514154840,"{""phase"": ""TEST"", ""expr"": ""E091_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 1808}"
user27,24,1610514156430,"{""phase"": ""TEST"", ""expr"": ""E027_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 1589}"
user27,25,1610514158183,"{""phase"": ""TEST"", ""expr"": ""E052_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 2, ""rt"": 1752}"
user27,26,1610514160398,"{""phase"": ""TEST"", ""expr"": ""E044_real"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 2214}"
user27,27,1610514162726,"{""phase"": ""TEST"", ""expr"": ""E032_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 2326}"
user27,28,1610514164654,"{""phase"": ""TEST"", ""expr"": ""E098_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 1926}"
user27,29,1610514168614,"{""phase"": ""TEST"", ""expr"": ""E013_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3959}"
user27,30,1610514173329,"{""phase"": ""TEST"", ""expr"": ""E093_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4714}"
user27,31,1610514177822,"{""phase"": ""TEST"", ""expr"": ""E075_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4488}"
user27,32,1610514181506,"{""phase"": ""TEST"", ""expr"": ""E023_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 3682}"
user27,33,1610514185383,"{""phase"": ""TEST"", ""expr"": ""E036_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3875}"
user27,34,1610514189126,"{""phase"": ""TEST"", ""expr"": ""E005_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 2, ""rt"": 3742}"
user28,2,1610513859808,"{""phase"": ""TEST"", ""expr"": ""E057_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 4, ""rt"": 7169}"
user28,3,1610513865362,"{""phase"": ""TEST"", ""expr"": ""E054_CW"", ""c1_confidence"": 2, ""c2_confidence"": 2, ""rt"": 5543}"
user28,4,1610513869182,"{""phase"": ""TEST"", ""expr"": ""E037_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 3814}"
user28,5,1610513874268,"{""phase"": ""TEST"", ""expr"": ""E011_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 4, ""rt"": 5072}"
user28,6,1610513877794,"{""phase"": ""TEST"", ""expr"": ""E048_CW"", ""c1_confidence"": 1, ""c2_confidence"": 1, ""rt"": 3514}"
user28,7,1610513881522,"{""phase"": ""TEST"", ""expr"": ""E035_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 1, ""rt"": 3722}"
user28,8,1610513884782,"{""phase"": ""TEST"", ""expr"": ""E036_real"", ""c1_confidence"": 1, ""c2_confidence"": 1, ""rt"": 3251}"
user28,9,1610513889384,"{""phase"": ""TEST"", ""expr"": ""E083_CW"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 4596}"
user28,10,1610513893466,"{""phase"": ""TEST"", ""expr"": ""E097_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 4075}"
user28,11,1610513897691,"{""phase"": ""TEST"", ""expr"": ""E044_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 4, ""rt"": 4221}"
user28,12,1610513901519,"{""phase"": ""TEST"", ""expr"": ""E033_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 3822}"
user28,13,1610513904787,"{""phase"": ""TEST"", ""expr"": ""E059_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 3260}"
user28,14,1610513909496,"{""phase"": ""TEST"", ""expr"": ""E087_CW"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 4704}"
user28,15,1610513914372,"{""phase"": ""TEST"", ""expr"": ""E078_CW"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 4870}"
user28,16,1610513916919,"{""phase"": ""TEST"", ""expr"": ""E015_CW"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 2542}"
user28,17,1610513920511,"{""phase"": ""TEST"", ""expr"": ""E081_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 3589}"
user28,18,1610513923410,"{""phase"": ""TEST"", ""expr"": ""E055_CW"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 2896}"
user28,19,1610513925330,"{""phase"": ""TEST"", ""expr"": ""E079_real"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 1914}"
user28,20,1610513927881,"{""phase"": ""TEST"", ""expr"": ""E003_CW"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 2546}"
user28,21,1610513929614,"{""phase"": ""TEST"", ""expr"": ""E008_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 1730}"
user28,22,1610513932497,"{""phase"": ""TEST"", ""expr"": ""E077_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 2879}"
user28,23,1610513935496,"{""phase"": ""TEST"", ""expr"": ""E032_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 2994}"
user28,24,1610513937873,"{""phase"": ""TEST"", ""expr"": ""E090_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 2371}"
user28,25,1610513941087,"{""phase"": ""TEST"", ""expr"": ""E063_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 3199}"
user28,26,1610513944271,"{""phase"": ""TEST"", ""expr"": ""E016_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 3179}"
user28,27,1610513948200,"{""phase"": ""TEST"", ""expr"": ""E098_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 3924}"
user28,28,1610513952908,"{""phase"": ""TEST"", ""expr"": ""E005_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 4703}"
user28,29,1610513956380,"{""phase"": ""TEST"", ""expr"": ""E095_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 3468}"
user28,30,1610513958990,"{""phase"": ""TEST"", ""expr"": ""E060_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 2604}"
user28,31,1610513961091,"{""phase"": ""TEST"", ""expr"": ""E040_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 2095}"
user28,32,1610513965137,"{""phase"": ""TEST"", ""expr"": ""E012_CW"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 4044}"
user28,33,1610513969932,"{""phase"": ""TEST"", ""expr"": ""E094_real"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 4792}"
user28,34,1610513972850,"{""phase"": ""TEST"", ""expr"": ""E074_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 2913}"
user29,2,1610514071762,"{""phase"": ""TEST"", ""expr"": ""E063_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 5173}"
user29,3,1610514078409,"{""phase"": ""TEST"", ""expr"": ""E043_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 6639}"
user29,4,1610514083201,"{""phase"": ""TEST"", ""expr"": ""E092_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4787}"
user29,5,1610514089545,"{""phase"": ""TEST"", ""expr"": ""E093_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 6339}"
user29,6,1610514125875,"{""phase"": ""TEST"", ""expr"": ""E091_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 36321}"
user29,7,1610514135562,"{""phase"": ""TEST"", ""expr"": ""E035_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 9682}"
user29,8,1610514142098,"{""phase"": ""TEST"", ""expr"": ""E094_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 6529}"
user29,9,1610514150322,"{""phase"": ""TEST"", ""expr"": ""E072_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 8220}"
user29,10,1610514156778,"{""phase"": ""TEST"", ""expr"": ""E051_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 6452}"
user29,11,1610514160217,"{""phase"": ""TEST"", ""expr"": ""E046_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3435}"
user29,12,1610514165513,"{""phase"": ""TEST"", ""expr"": ""E027_real"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 5292}"
user29,13,1610514169721,"{""phase"": ""TEST"", ""expr"": ""E015_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4201}"
user29,14,1610514173041,"{""phase"": ""TEST"", ""expr"": ""E026_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3316}"
user29,15,1610514177017,"{""phase"": ""TEST"", ""expr"": ""E100_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3972}"
user29,16,1610514187688,"{""phase"": ""TEST"", ""expr"": ""E013_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 10667}"
user29,17,1610514191455,"{""phase"": ""TEST"", ""expr"": ""E029_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3763}"
user29,18,1610514197367,"{""phase"": ""TEST"", ""expr"": ""E058_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5905}"
user29,19,1610514201199,"{""phase"": ""TEST"", ""expr"": ""E065_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3828}"
user29,20,1610514211087,"{""phase"": ""TEST"", ""expr"": ""E036_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 9884}"
user29,21,1610514215647,"{""phase"": ""TEST"", ""expr"": ""E021_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4556}"
user29,22,1610514220046,"{""phase"": ""TEST"", ""expr"": ""E082_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4395}"
user29,23,1610514224702,"{""phase"": ""TEST"", ""expr"": ""E004_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4652}"
user29,24,1610514230942,"{""phase"": ""TEST"", ""expr"": ""E084_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 6236}"
user29,25,1610514234285,"{""phase"": ""TEST"", ""expr"": ""E032_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3339}"
user29,26,1610514239110,"{""phase"": ""TEST"", ""expr"": ""E023_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4822}"
